CustomerID,Gender,SeniorCitizen,Partner,Dependents,AgeGroup,City,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast6Months,Churn
CUST-103875,Male,0,Yes,Yes,18-25,Kolkata,24,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,47.05,1074.93,2,No
CUST-103876,Male,0,No,Yes,26-35,Bangalore,5,Yes,No,DSL,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card (Auto),83.28,354.19,0,No
CUST-103877,Male,0,Yes,No,26-35,Hyderabad,32,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Two Year,No,Electronic Check,84.57,2680.42,2,No
CUST-103878,Female,1,Yes,No,26-35,Hyderabad,24,No,No Phone Service,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Electronic Check,106.58,2576.29,2,No
CUST-103879,Male,1,Yes,No,18-25,Hyderabad,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),85.8,5310.47,1,Yes
CUST-103880,Female,0,Yes,Yes,36-45,Delhi,4,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,No,Credit Card (Auto),85.99,333.85,1,No
CUST-103881,Female,0,No,No,26-35,Ahmedabad,33,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,One Year,No,Credit Card (Auto),81.54,2694.91,2,No
CUST-103882,Male,0,No,No,18-25,Chennai,2,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card (Auto),59.45,135.86,1,Yes
CUST-103883,Female,0,No,No,26-35,Chennai,19,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,101.14,1885.24,2,Yes
CUST-103884,Female,0,Yes,No,18-25,Kolkata,19,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,96.97,1841.24,1,Yes
CUST-103885,Female,0,No,Yes,18-25,Chennai,11,No,No Phone Service,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card (Auto),74.89,928.17,2,Yes
CUST-103886,Female,0,Yes,Yes,36-45,Mumbai,44,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Auto),75.08,3322.93,1,No
CUST-103887,Male,0,No,No,26-35,Bangalore,0,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,No,Bank Transfer (Auto),89.99,104.37,1,No
CUST-103888,Male,0,No,No,18-25,Bangalore,17,Yes,No,DSL,No,Yes,No,No,Yes,No,Two Year,No,Bank Transfer (Auto),85.82,1460.14,1,No
CUST-103889,Female,0,Yes,Yes,26-35,Chennai,5,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card (Auto),78.88,363.39,0,No
CUST-103890,Female,0,Yes,Yes,46-55,Pune,32,Yes,Yes,DSL,No,No,No,No,No,Yes,Two Year,Yes,Mailed Check,67.66,2217.3,2,No
CUST-103891,Male,0,Yes,No,18-25,Hyderabad,1,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Electronic Check,98.57,161.76,0,Yes
CUST-103892,Female,0,No,No,18-25,Bangalore,42,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer (Auto),45.82,1899.61,1,No
CUST-103893,Male,0,No,Yes,36-45,Kolkata,43,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One Year,Yes,Credit Card (Auto),83.75,3619.47,1,No
CUST-103894,Female,1,No,No,18-25,Hyderabad,42,Yes,No,DSL,Yes,No,No,No,Yes,No,One Year,No,Bank Transfer (Auto),67.1,2815.02,1,No
CUST-103895,Female,0,Yes,No,18-25,Kolkata,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card (Auto),76.0,158.96,1,No
CUST-103896,Male,0,No,No,26-35,Ahmedabad,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,90.94,2025.47,1,No
CUST-103897,Male,0,No,No,46-55,Bangalore,0,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Electronic Check,108.43,0.0,0,Yes
CUST-103898,Male,0,Yes,Yes,18-25,Delhi,45,Yes,No,DSL,No,No,No,No,Yes,Yes,One Year,No,Electronic Check,87.54,3996.8,4,No
CUST-103899,Male,1,No,No,36-45,Bangalore,30,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card (Auto),83.76,2555.32,2,No
CUST-103900,Female,0,Yes,No,18-25,Mumbai,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-Month,No,Mailed Check,68.39,1185.21,0,No
CUST-103901,Male,1,Yes,No,18-25,Bangalore,31,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,94.09,2860.67,0,No
CUST-103902,Female,0,No,No,26-35,Hyderabad,2,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card (Auto),88.0,132.32,1,No
CUST-103903,Male,1,Yes,No,18-25,Delhi,18,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,87.52,1527.48,1,No
CUST-103904,Male,0,No,No,46-55,Delhi,8,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card (Auto),114.73,873.75,3,Yes
CUST-103905,Female,1,No,No,18-25,Bangalore,72,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Auto),51.38,3598.08,1,No
CUST-103906,Male,0,Yes,Yes,46-55,Mumbai,46,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,One Year,Yes,Electronic Check,95.28,4260.74,1,Yes
CUST-103907,Male,0,No,Yes,36-45,Hyderabad,31,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,One Year,Yes,Bank Transfer (Auto),85.8,2531.81,1,No
CUST-103908,Male,0,No,No,36-45,Chennai,65,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One Year,Yes,Credit Card (Auto),69.0,4407.47,2,No
CUST-103909,Male,1,Yes,No,18-25,Hyderabad,10,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Electronic Check,51.69,575.22,2,Yes
CUST-103910,Female,0,Yes,No,18-25,Delhi,55,Yes,Yes,DSL,No,No,Yes,No,No,No,One Year,Yes,Credit Card (Auto),79.75,4566.53,2,No
CUST-103911,Female,0,Yes,No,26-35,Kolkata,9,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Electronic Check,95.02,956.18,5,Yes
CUST-103912,Male,1,Yes,No,18-25,Mumbai,31,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Two Year,Yes,Mailed Check,82.11,2557.85,3,No
CUST-103913,Male,0,Yes,No,26-35,Mumbai,32,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,104.75,3313.21,0,No
CUST-103914,Male,0,Yes,No,18-25,Mumbai,0,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,No,Credit Card (Auto),101.17,0.0,1,No
CUST-103915,Female,0,Yes,No,18-25,Pune,10,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,106.3,1070.02,0,Yes
CUST-103916,Female,0,No,No,46-55,Pune,0,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Mailed Check,101.39,103.35,2,No
CUST-103917,Female,1,Yes,No,18-25,Pune,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Auto),44.52,3155.86,1,No
CUST-103918,Female,0,No,No,18-25,Bangalore,3,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,86.25,258.9,0,Yes
CUST-103919,Male,0,No,No,56-65,Kolkata,18,Yes,No,DSL,No,No,No,No,No,Yes,Two Year,Yes,Electronic Check,69.56,1256.95,2,No
CUST-103920,Male,1,No,No,36-45,Kolkata,37,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,40.08,1478.55,1,Yes
CUST-103921,Male,0,Yes,Yes,18-25,Kolkata,5,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Transfer (Auto),71.9,259.06,4,No
CUST-103922,Female,0,No,Yes,18-25,Pune,15,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Mailed Check,118.87,1769.26,2,Yes
CUST-103923,Male,0,No,No,36-45,Kolkata,22,No,No Phone Service,Fiber Optic,No,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card (Auto),116.3,2490.98,4,No
CUST-103924,Female,0,No,No,26-35,Chennai,4,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,50.61,316.84,0,No
CUST-103925,Female,0,Yes,No,36-45,Ahmedabad,36,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Electronic Check,99.96,3627.11,1,No
CUST-103926,Male,1,Yes,Yes,18-25,Chennai,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card (Auto),85.09,736.54,4,No
CUST-103927,Male,0,No,No,18-25,Delhi,5,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,34.65,129.0,3,No
CUST-103928,Male,0,Yes,No,36-45,Delhi,19,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card (Auto),95.14,1785.2,1,No
CUST-103929,Female,0,Yes,No,18-25,Bangalore,12,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,79.32,1053.94,3,Yes
CUST-103930,Female,0,Yes,Yes,26-35,Pune,60,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,43.26,2646.8,2,No
CUST-103931,Male,1,No,No,18-25,Mumbai,50,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,82.0,4121.08,1,No
CUST-103932,Male,1,No,No,26-35,Delhi,15,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,119.24,1855.78,2,Yes
CUST-103933,Female,0,Yes,Yes,18-25,Mumbai,10,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,40.12,499.26,0,No
CUST-103934,Male,0,No,No,36-45,Delhi,9,Yes,No,DSL,No,No,No,No,No,Yes,Two Year,No,Mailed Check,77.45,772.93,1,No
CUST-103935,Female,0,No,No,26-35,Delhi,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One Year,No,Electronic Check,72.58,560.54,2,No
CUST-103936,Female,0,No,No,26-35,Hyderabad,18,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two Year,No,Electronic Check,89.47,1667.75,2,No
CUST-103937,Male,0,No,No,18-25,Bangalore,39,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,No,Electronic Check,82.9,3216.63,0,No
CUST-103938,Male,0,No,No,26-35,Mumbai,8,Yes,No,Fiber Optic,Yes,No,No,No,No,No,One Year,Yes,Mailed Check,87.37,708.74,1,No
CUST-103939,Male,0,No,No,18-25,Mumbai,5,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Mailed Check,78.84,428.23,1,Yes
CUST-103940,Male,0,Yes,No,18-25,Hyderabad,15,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Two Year,Yes,Electronic Check,87.95,1335.16,2,No
CUST-103941,Female,0,No,Yes,18-25,Mumbai,1,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),113.0,138.15,1,Yes
CUST-103942,Female,0,Yes,Yes,18-25,Pune,28,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Transfer (Auto),89.4,2496.14,3,Yes
CUST-103943,Female,0,Yes,No,26-35,Mumbai,17,Yes,Yes,Fiber Optic,No,No,No,No,No,No,One Year,No,Bank Transfer (Auto),80.77,1236.56,4,No
CUST-103944,Male,0,No,Yes,26-35,Delhi,16,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,41.13,691.91,2,No
CUST-103945,Female,0,No,No,26-35,Kolkata,8,Yes,No,DSL,No,No,No,No,No,No,Two Year,Yes,Electronic Check,69.91,,0,No
CUST-103946,Male,1,No,No,26-35,Hyderabad,56,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One Year,Yes,Mailed Check,85.15,4774.75,0,No
CUST-103947,Male,0,Yes,No,18-25,Ahmedabad,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card (Auto),75.25,260.55,2,No
CUST-103948,Male,0,Yes,No,26-35,Mumbai,48,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,67.87,3275.59,1,No
CUST-103949,Male,0,No,No,18-25,Mumbai,11,Yes,No,DSL,No,No,Yes,No,No,Yes,Two Year,Yes,Electronic Check,89.64,945.79,2,Yes
CUST-103950,Male,1,Yes,No,18-25,Mumbai,51,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,55.36,2857.76,0,No
CUST-103951,Male,1,No,Yes,18-25,Ahmedabad,31,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Auto),41.33,1285.51,0,No
CUST-103952,Female,0,Yes,Yes,36-45,Chennai,2,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Two Year,Yes,Bank Transfer (Auto),91.66,,2,No
CUST-103953,Male,0,Yes,No,,Bangalore,42,No,No Phone Service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,73.63,3062.62,0,No
CUST-103954,Female,1,No,Yes,36-45,Bangalore,27,No,No Phone Service,DSL,No,No,Yes,No,No,No,One Year,Yes,Electronic Check,69.93,1847.36,2,No
CUST-103955,Female,0,Yes,No,18-25,Pune,0,No,No Phone Service,DSL,No,No,Yes,No,No,No,One Year,Yes,Credit Card (Auto),68.75,0.0,1,No
CUST-103956,Male,0,Yes,No,26-35,Chennai,3,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,106.69,233.61,1,No
CUST-103957,Male,0,Yes,No,18-25,Bangalore,24,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-Month,No,Bank Transfer (Auto),69.72,1651.4,1,No
CUST-103958,Male,0,No,Yes,18-25,Chennai,26,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Transfer (Auto),74.42,2014.4,4,Yes
CUST-103959,Female,0,No,No,18-25,Bangalore,32,Yes,Yes,DSL,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,65.65,2064.46,2,No
CUST-103960,Male,0,Yes,Yes,26-35,Bangalore,30,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Electronic Check,62.84,1817.36,1,No
CUST-103961,Female,0,Yes,No,26-35,Kolkata,25,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,No,Electronic Check,114.23,2829.35,0,No
CUST-103962,Male,1,No,Yes,18-25,Mumbai,34,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card (Auto),76.24,2603.18,3,No
CUST-103963,Male,0,Yes,No,36-45,Bangalore,20,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,102.8,2018.7,1,No
CUST-103964,Female,0,No,Yes,36-45,Mumbai,7,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Credit Card (Auto),90.62,637.92,0,No
CUST-103965,Female,0,Yes,Yes,36-45,Mumbai,58,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Transfer (Auto),102.42,5952.93,2,Yes
CUST-103966,Male,0,Yes,No,26-35,Ahmedabad,0,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card (Auto),106.94,0.09,4,No
CUST-103967,Female,0,No,Yes,18-25,Hyderabad,10,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card (Auto),96.3,958.53,3,No
CUST-103968,Female,1,Yes,No,56-65,Ahmedabad,31,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,74.08,2384.66,3,No
CUST-103969,Female,0,No,Yes,46-55,Kolkata,13,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,44.22,583.69,1,No
CUST-103970,Female,0,Yes,No,26-35,Ahmedabad,0,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No,Two Year,No,Bank Transfer (Auto),85.96,0.0,2,No
CUST-103971,Female,0,Yes,No,46-55,Ahmedabad,1,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,One Year,No,Bank Transfer (Auto),73.23,110.96,2,Yes
CUST-103972,Male,0,No,Yes,18-25,Kolkata,25,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,27.79,691.75,1,No
CUST-103973,Male,1,Yes,No,26-35,Pune,72,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card (Auto),80.7,5813.97,0,No
CUST-103974,Female,0,No,No,26-35,Pune,19,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,One Year,Yes,Electronic Check,91.74,1793.73,0,Yes
CUST-103975,Male,1,Yes,Yes,26-35,Ahmedabad,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Electronic Check,71.58,1212.35,0,Yes
CUST-103976,Male,0,No,Yes,46-55,Ahmedabad,9,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,One Year,No,Bank Transfer (Auto),96.37,810.37,0,No
CUST-103977,Female,0,No,No,26-35,Ahmedabad,7,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two Year,Yes,Electronic Check,87.84,701.48,0,Yes
CUST-103978,Male,0,Yes,No,18-25,Hyderabad,0,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,47.18,0.0,2,No
CUST-103979,Female,0,No,No,36-45,Kolkata,7,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,One Year,No,Credit Card (Auto),114.8,800.71,3,No
CUST-103980,Female,0,No,No,36-45,Hyderabad,14,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Auto),36.18,456.02,1,No
CUST-103981,Male,0,Yes,No,26-35,Hyderabad,5,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card (Auto),82.63,450.49,4,No
CUST-103982,Female,0,No,Yes,26-35,Kolkata,2,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),66.7,62.31,3,No
CUST-103983,Female,0,No,No,26-35,Kolkata,30,No,No Phone Service,DSL,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Transfer (Auto),72.26,2194.72,0,No
CUST-103984,Female,0,Yes,No,26-35,Kolkata,54,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Auto),50.52,2810.65,1,No
CUST-103985,Female,0,Yes,No,18-25,Kolkata,66,No,No Phone Service,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,94.93,6249.65,2,Yes
CUST-103986,Female,1,Yes,No,36-45,Bangalore,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Two Year,Yes,Mailed Check,58.12,1390.85,1,No
CUST-103987,Male,0,Yes,No,46-55,Hyderabad,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,62.06,66.16,1,Yes
CUST-103988,Male,0,No,No,18-25,Delhi,32,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card (Auto),87.94,2744.47,0,No
CUST-103989,Female,0,No,No,26-35,Bangalore,2,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,One Year,No,Electronic Check,90.4,186.79,4,No
CUST-103990,Female,0,No,Yes,18-25,Ahmedabad,26,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,86.82,2248.05,0,No
CUST-103991,Male,0,Yes,Yes,18-25,Kolkata,36,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Auto),75.78,2772.9,1,No
CUST-103992,Female,0,Yes,No,18-25,Bangalore,31,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,51.0,1562.83,1,No
CUST-103993,Male,0,No,No,36-45,Chennai,72,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Electronic Check,101.78,7353.11,2,No
CUST-103994,Female,1,No,Yes,18-25,Delhi,32,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two Year,Yes,Electronic Check,81.1,2542.42,2,No
CUST-103995,Female,0,No,No,26-35,Delhi,28,Yes,No,Fiber Optic,No,Yes,No,No,No,No,One Year,Yes,Credit Card (Auto),87.54,2472.59,1,No
CUST-103996,Female,0,Yes,No,26-35,Bangalore,7,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,95.55,670.04,0,No
CUST-103997,Female,0,Yes,Yes,26-35,Delhi,62,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,97.87,6061.56,0,No
CUST-103998,Female,0,Yes,Yes,26-35,Hyderabad,4,Yes,Yes,DSL,No,Yes,No,No,No,No,Two Year,Yes,Mailed Check,73.86,296.99,0,No
CUST-103999,Female,0,No,No,26-35,Bangalore,56,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,49.76,2771.94,3,No
CUST-104000,Female,0,Yes,No,36-45,Mumbai,8,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,46.32,377.64,0,No
CUST-104001,Male,0,No,No,18-25,Pune,3,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,Yes,Credit Card (Auto),77.53,222.74,5,No
CUST-104002,Male,0,No,No,18-25,Pune,42,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,83.43,3455.39,1,Yes
CUST-104003,Male,0,Yes,No,18-25,Kolkata,0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Electronic Check,102.04,,1,Yes
CUST-104004,Female,0,No,Yes,26-35,Pune,42,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card (Auto),99.92,4171.92,1,No
CUST-104005,Female,0,No,No,18-25,Delhi,7,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Credit Card (Auto),105.45,722.29,2,No
CUST-104006,Female,0,No,No,36-45,Chennai,51,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Electronic Check,75.7,3710.47,1,Yes
CUST-104007,Female,1,Yes,No,36-45,Ahmedabad,28,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,76.78,2150.81,1,No
CUST-104008,Female,1,Yes,Yes,18-25,Kolkata,26,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card (Auto),101.33,2744.73,1,No
CUST-104009,Female,0,Yes,Yes,18-25,Bangalore,10,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Mailed Check,51.75,552.0,2,No
CUST-104010,Female,0,Yes,No,26-35,Chennai,1,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Transfer (Auto),95.25,86.68,0,No
CUST-104011,Male,0,No,No,36-45,Mumbai,42,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,One Year,No,Bank Transfer (Auto),87.27,3624.57,1,No
CUST-104012,Female,1,No,No,18-25,Delhi,4,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,No,Mailed Check,80.61,237.54,1,No
CUST-104013,Male,0,Yes,No,18-25,Bangalore,11,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,One Year,Yes,Bank Transfer (Auto),96.8,1109.23,0,No
CUST-104014,Male,0,No,No,18-25,Bangalore,22,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,56.15,1256.57,1,No
CUST-104015,Female,0,No,No,18-25,Kolkata,15,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Electronic Check,66.65,938.0,2,No
CUST-104016,Female,1,Yes,No,18-25,Ahmedabad,5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Auto),42.37,260.01,2,No
CUST-104017,Male,0,Yes,No,18-25,Bangalore,3,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Two Year,No,Electronic Check,86.53,301.57,1,Yes
CUST-104018,Male,1,No,No,26-35,Bangalore,3,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Two Year,Yes,Mailed Check,108.58,292.17,0,No
CUST-104019,Female,0,No,Yes,26-35,Mumbai,47,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),95.97,4495.99,0,No
CUST-104020,Female,0,No,Yes,46-55,Delhi,0,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer (Auto),49.53,12.49,1,No
CUST-104021,Male,0,Yes,No,36-45,Mumbai,72,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,One Year,No,Mailed Check,93.21,6738.76,1,No
